t,mem_fmt,mem_addr,gpr_fmt,gpr_addr,optype
104,00,00000000000000000000,00,00000000,00
105,00,00000000000000000000,00,00000000,00
106,00,00000000000000000000,00,00000000,00
107,00,00000000000000000000,00,00000000,00
108,00,00000000000000000000,00,00000000,00
109,00,00000000000000000000,00,00000000,00
110,00,00000000000000000000,00,00000000,00
111,00,00000000000000000000,00,00000000,00
112,00,00000000000000000000,00,00000000,00
113,00,00000000000000000000,00,00000000,00
114,00,00000000000000000000,00,00000000,00
115,00,00000000000000000000,00,00000000,00
116,00,00000000000000000000,00,00000000,00
117,00,00000000000000000000,00,00000000,00
118,00,00000000000000000000,00,00000000,00
119,00,00000000000000000000,00,00000000,00
120,00,00000000000000000000,00,00000000,00
121,00,00000000000000000000,00,00000000,00
122,00,00000000000000000000,00,00000000,00
123,00,00000000000000000000,00,00000000,00
124,00,00000000000000000000,00,00000000,00
125,00,00000000000000000000,00,00000000,00
126,00,00000000000000000000,00,00000000,00
127,00,00000000000000000000,00,00000000,00
128,00,00000000000000000000,00,00000000,00
129,00,00000000000000000000,00,00000000,00
130,00,00000000000000000000,00,00000000,00
131,00,00000000000000000000,00,00000000,00
132,00,00000000000000000000,00,00000000,00
133,00,00000000000000000000,00,00000000,00
134,00,00000000000000000000,00,00000000,00
135,00,00000000000000000000,00,00000000,00
136,00,00000000000000000000,00,00000000,00
137,00,00000000000000000000,00,00000000,00
138,00,00000000000000000000,00,00000000,00
139,00,00000000000000000000,00,00000000,00
140,00,00000000000000000000,00,00000000,00
141,00,00000000000000000000,00,00000000,00
142,00,00000000000000000000,00,00000000,00
143,00,00000000000000000000,00,00000000,00
144,00,00000000000000000000,00,00000000,00
145,00,00000000000000000000,00,00000000,00
146,00,00000000000000000000,00,00000000,00
147,00,00000000000000000000,00,00000000,00
148,00,00000000000000000000,00,00000000,00
149,00,00000000000000000000,00,00000000,00
150,00,00000000000000000000,00,00000000,00
151,00,00000000000000000000,00,00000000,00
152,00,00000000000000000000,00,00000000,00
153,00,00000000000000000000,00,00000000,00
154,00,00000000000000000000,00,00000000,00
155,00,00000000000000000000,00,00000000,00
156,00,00000000000000000000,00,00000000,00
157,00,00000000000000000000,00,00000000,00
158,00,00000000000000000000,00,00000000,00
159,00,00000000000000000000,00,00000000,00
160,00,00000000000000000000,00,00000000,00
161,00,00000000000000000000,00,00000000,00
162,00,00000000000000000000,00,00000000,00
163,00,00000000000000000000,00,00000000,00
164,00,00000000000000000000,00,00000000,00
165,00,00000000000000000000,00,00000000,00
166,00,00000000000000000000,00,00000000,00
167,00,00000000000000000000,00,00000000,00
168,00,00000000000000000000,00,00000000,00
169,00,00000000000000000000,00,00000000,00
170,00,00000000000000000000,00,00000000,00
171,00,00000000000000000000,00,00000000,00
172,00,00000000000000000000,00,00000000,00
173,00,00000000000000000000,00,00000000,00
174,00,00000000000000000000,00,00000000,00
175,00,00000000000000000000,00,00000000,00
176,00,00000000000000000000,00,00000000,00
177,00,00000000000000000000,00,00000000,00
178,00,00000000000000000000,00,00000000,00
179,00,00000000000000000000,00,00000000,00
180,00,00000000000000000000,00,00000000,00
181,00,00000000000000000001,00,00010100,11
182,00,00000000000000000000,00,00010001,11
183,00,00000000000000000000,00,00000000,00
184,00,00000000000000000000,00,00000000,00
185,00,00000000000000000000,00,00000000,00
186,00,00000000000000000000,00,00000000,00
187,00,00000000000000000010,00,00010111,11
188,00,00000000000000000000,00,00000000,00
189,00,00000000000000000000,00,00000000,00
190,00,00000000000000000000,00,00000000,00
191,00,00000000000000000011,00,00100011,11
192,00,00000000000000000000,00,00000000,00
193,00,00000000000000000000,00,00000000,00
194,00,00000000000000000000,00,00000000,00
195,00,00000000000000000000,00,00000000,00
196,00,00000000000000000100,00,00100110,11
197,00,00000000000000000000,00,00000000,00
198,00,00000000000000000101,00,00101001,11
199,00,00000000000000000000,00,00000000,00
200,00,00000000000000000110,00,00110101,11
201,00,00000000000000000111,00,00111000,11
202,00,00000000000000000000,00,00000000,00
203,00,00000000000000001000,00,00111011,11
204,00,00000000000000000000,00,00000000,00
205,00,00000000000000000000,00,00000000,00
206,00,00000000000000000000,00,00000000,00
207,00,00000000000000000000,00,00000000,00
208,00,00000000000000000000,00,00000000,00
209,00,00000000000000000000,00,00000000,00
210,00,00000000000000001001,00,01000111,11
211,00,00000000000000000000,00,00000000,00
212,00,00000000000000000000,00,00000000,00
213,00,00000000000000000000,00,00000000,00
214,00,00000000000000000000,00,00000000,00
215,00,00000000000000000000,00,00000000,00
216,00,00000000000000000000,00,00000000,00
217,00,00000000000000000000,00,00000000,00
218,00,00000000000000000000,00,00000000,00
219,00,00000000000000001010,00,01001010,11
220,00,00000000000000000000,00,00000000,00
221,00,00000000000000001011,00,01001101,11
222,00,00000000000000001100,00,01011001,11
223,00,00000000000000001101,00,01011100,11
224,00,00000000000000000000,00,00000000,00
225,00,00000000000000001110,00,01011111,11
226,00,00000000000000000000,00,00000000,00
227,00,00000000000000000000,00,00000000,00
228,00,00000000000000000000,00,00000000,00
229,00,00000000000000001111,00,01101011,11
230,00,00000000000000000000,00,00000000,00
231,00,00000000000000000000,00,00000000,00
232,00,00000000000000000000,00,00000000,00
233,00,00000000000000000000,00,00000000,00
234,00,00000000000000000000,00,00000000,00
235,00,00000000000000000000,00,00000000,00
236,00,00000000000000010000,00,01101110,11
237,00,00000000000000000000,00,00000000,00
238,00,00000000000000000000,00,00000000,00
239,00,00000000000000000000,00,00000000,00
240,00,00000000000000000000,00,00000000,00
241,00,00000000000000000000,00,00000000,00
242,00,00000000000000000000,00,00000000,00
243,00,00000000000000010001,00,01110001,11
244,00,00000000000000010010,00,01111101,11
245,00,00000000000000010011,00,10000000,11
246,00,00000000000000000000,00,00000000,00
247,00,00000000000000010100,00,10000011,11
248,00,00000000000000000000,00,00000000,00
249,00,00000000000000010110,00,10010010,11
250,00,00000000000000010101,00,10001111,11
251,00,00000000000000000000,00,00000000,00
252,00,00000000000000000000,00,00000000,00
253,00,00000000000000000000,00,00000000,00
254,00,00000000000000000000,00,00000000,00
255,00,00000000000000000000,00,00000000,00
256,00,00000000000000000000,00,00000000,00
257,00,00000000000000010111,00,10010101,11
258,00,00000000000000000000,00,00000000,00
259,00,00000000000000000000,00,00000000,00
260,00,00000000000000000000,00,00000000,00
261,00,00000000000000000000,00,00000000,00
262,00,00000000000000000000,00,00000000,00
263,00,00000000000000000000,00,00000000,00
264,00,00000000000000000000,00,00000000,00
265,00,00000000000000011000,00,10100001,11
266,00,00000000000000000000,00,00000000,00
267,00,00000000000000011001,00,10100100,11
268,00,00000000000000011010,00,10100111,11
269,00,00000000000000011011,00,10110011,11
270,00,00000000000000000000,00,00000000,00
271,00,00000000000000011100,00,10110110,11
272,00,00000000000000000000,00,00000000,00
273,00,00000000000000011101,00,10111001,11
274,00,00000000000000000000,00,00000000,00
275,00,00000000000000000000,00,00000000,00
276,00,00000000000000000000,00,00000000,00
277,00,00000000000000000000,00,00000000,00
278,00,00000000000000000000,00,00000000,00
279,00,00000000000000000000,00,00000000,00
280,00,00000000000000000000,00,00000000,00
281,00,00000000000000000000,00,00000000,00
282,00,00000000000000000000,00,00000000,00
283,00,00000000000000000000,00,00000000,00
284,00,00000000000000000000,00,00000000,00
285,00,00000000000000000000,00,00000000,00
286,00,00000000000000000000,00,00000000,00
287,00,00000000000000000000,00,00000000,00
288,00,00000000000000000000,00,00000000,00
289,00,00000000000000000000,00,00000000,00
290,00,00000000000000000000,00,00000000,00
291,00,00000000000000000000,00,00000000,00
292,00,00000000000000000000,00,00000000,00
293,00,00000000000000000000,00,00000000,00
294,00,00000000000000000000,00,00000000,00
295,00,00000000000000000000,00,00000000,00
296,00,00000000000000000000,00,00000000,00
297,00,00000000000000000000,00,00000000,00
298,00,00000000000000000000,00,00000000,00
299,00,00000000000000000000,00,00000000,00
300,00,00000000000000000000,00,00000000,00
301,00,00000000000000000000,00,00000000,00
302,00,00000000000000000000,00,00000000,00
303,00,00000000000000000000,00,00000000,00
304,00,00000000000000000000,00,00000000,00
305,00,00000000000000000000,00,00000000,00
306,00,00000000000000000000,00,00000000,00
307,00,00000000000000000000,00,00000000,00
308,00,00000000000000000000,00,00000000,00
309,00,00000000000000000000,00,00000000,00
310,00,00000000000000000000,00,00000000,00
311,00,00000000000000000000,00,00000000,00
312,00,00000000000000000000,00,00000000,00
313,00,00000000000000000000,00,00000000,00
314,00,00000000000000000000,00,00000000,00
315,00,00000000000000000000,00,00000000,00
316,00,00000000000000000000,00,00000000,00
317,00,00000000000000000000,00,00000000,00
318,00,00000000000000000000,00,00000000,00
319,00,00000000000000000000,00,00000000,00
320,00,00000000000000000000,00,00000000,00
321,00,00000000000000000000,00,00000000,00
322,00,00000000000000000000,00,00000000,00
323,00,00000000000000000000,00,00000000,00
324,00,00000000000000000000,00,00000000,00
325,00,00000000000000000000,00,00000000,00
326,00,00000000000000000000,00,00000000,00
327,00,00000000000000000000,00,00000000,00
328,00,00000000000000000000,00,00000000,00
329,00,00000000000000000000,00,00000000,00
330,00,00000000000000000000,00,00000000,00
331,00,00000000000000000000,00,00000000,00
332,00,00000000000000000000,00,00000000,00
333,00,00000000000000000000,00,00000000,00
334,00,00000000000000000000,00,00000000,00
335,00,00000000000000000000,00,00000000,00
336,00,00000000000000000000,00,00000000,00
337,00,00000000000000000000,00,00000000,00
338,00,00000000000000000000,00,00000000,00
339,00,00000000000000000000,00,00000000,00
340,00,00000000000000000000,00,00000000,00
341,00,00000000000000000000,00,00000000,00
342,00,00000000000000000000,00,00000000,00
343,00,00000000000000000000,00,00000000,00
344,00,00000000000000000000,00,00000000,00
345,00,00000000000000000000,00,00000000,00
346,00,00000000000000000000,00,00000000,00
347,00,00000000000000000000,00,00000000,00
348,00,00000000000000000000,00,00000000,00
349,00,00000000000000000000,00,00000000,00
350,00,00000000000000000000,00,00000000,00
351,00,00000000000000000000,00,00000000,00
352,00,00000000000000000000,00,00000000,00
353,00,00000000000000000000,00,00000000,00
354,00,00000000000000000000,00,00000000,00
355,00,00000000000000000000,00,00000000,00
356,00,00000000000000000000,00,00000000,00
357,00,00000000000000000000,00,00000000,00
358,00,00000000000000000000,00,00000000,00
359,00,00000000000000000000,00,00000000,00
360,00,00000000000000000000,00,00000000,00
361,00,00000000000000000000,00,00000000,00
362,00,00000000000000000000,00,00000000,00
363,00,00000000000000000000,00,00000000,00
364,00,00000000000000000000,00,00000000,00
365,00,00000000000000000000,00,00000000,00
366,00,00000000000000000000,00,00000000,00
367,00,00000000000000000000,00,00000000,00
368,00,00000000000000000000,00,00000000,00
369,00,00000000000000000000,00,00000000,00
370,00,00000000000000000000,00,00000000,00
371,00,00000000000000000000,00,00000000,00
372,00,00000000000000000000,00,00000000,00
373,00,00000000000000000000,00,00000000,00
374,00,00000000000000000000,00,00000000,00
375,00,00000000000000000000,00,00000000,00
376,00,00000000000000000000,00,00000000,00
377,00,00000000000000000000,00,00000000,00
378,00,00000000000000000000,00,00000000,00
379,00,00000000000000000000,00,00000000,00
380,00,00000000000000000000,00,00000000,00
381,00,00000000000000000000,00,00000000,00
382,00,00000000000000000000,00,00000000,00
383,00,00000000000000011110,00,11000101,11
384,00,00000000000000000000,00,00000000,00
385,00,00000000000000000000,00,00000000,00
386,00,00000000000000000000,00,00000000,00
387,00,00000000000000011111,00,11001000,11
388,00,00000000000000000000,00,00000000,00
389,00,00000000000000000000,00,00000000,00
390,00,00000000000000000000,00,00000000,00
391,00,00000000000000000000,00,00000000,00
392,00,00000000000000000000,00,00000000,00
393,00,00000000000000100000,00,11001011,11
394,00,00000000000000000000,00,00000000,00
395,00,00000000000000000000,00,00000000,00
396,00,00000000000000000000,00,00000000,00
397,00,00000000000000000000,00,00000000,00
398,00,00000000000000000000,00,00000000,00
399,00,00000000000000000000,00,00000000,00
400,00,00000000000000100001,00,11010111,11
401,00,00000000000000000000,00,00000000,00
402,00,00000000000000000000,00,00000000,00
403,00,00000000000000000000,00,00000000,00
404,00,00000000000000100010,00,11011010,11
405,00,00000000000000000000,00,00000000,00
406,00,00000000000000000000,00,00000000,00
407,00,00000000000000000000,00,00000000,00
408,00,00000000000000100011,00,11011101,11
409,00,00000000000000000000,00,00000000,00
410,00,00000000000000100100,00,11101001,11
411,00,00000000000000000000,00,00000000,00
412,00,00000000000000000000,00,00000000,00
413,00,00000000000000000000,00,00000000,00
414,00,00000000000000000000,00,00000000,00
415,00,00000000000000000000,00,00000000,00
416,00,00000000000000000000,00,00000000,00
417,00,00000000000000000000,00,00000000,00
418,00,00000000000000000000,00,00000000,00
419,00,00000000000000100101,00,11101100,11
420,00,00000000000000100110,00,11101111,11
421,00,00000000000000000000,00,00000000,00
422,00,00000000000000000000,00,00000000,00
423,00,00000000000000000000,00,00000000,00
424,00,00000000000000000000,00,00000000,00
425,00,00000000000000000000,00,00000000,00
426,00,00000000000000000000,00,00000000,00
427,00,00000000000000000000,00,00000000,00
428,00,00000000000000000000,00,00000000,00
429,00,00000000000000000000,00,00000000,00
430,00,00000000000000000000,00,00000000,00
431,00,00000000000000000000,00,00000000,00
432,00,00000000000000000000,00,00000000,00
433,00,00000000000000000000,00,00000000,00
434,00,00000000000000000000,00,00000000,00
435,00,00000000000000000000,00,00000000,00
436,00,00000000000000000000,00,00000000,00
437,00,00000000000000100111,00,11111011,11
438,00,00000000000000000000,00,00000000,00
439,00,00000000000000101000,00,11111110,11
440,00,00000000000000000000,00,00000000,00
441,00,00000000000000101011,00,00010110,11
442,00,00000000000000101001,00,00000111,11
443,00,00000000000000101010,00,00010011,11
444,00,00000000000000101100,00,00011001,11
445,00,00000000000000000000,00,00000000,00
446,00,00000000000000000000,00,00000000,00
447,00,00000000000000000000,00,00000000,00
448,00,00000000000000000000,00,00000000,00
449,00,00000000000000000000,00,00000000,00
450,00,00000000000000101101,00,00100101,11
451,00,00000000000000000000,00,00000000,00
452,00,00000000000000000000,00,00000000,00
453,00,00000000000000000000,00,00000000,00
454,00,00000000000000000000,00,00000000,00
455,00,00000000000000000000,00,00000000,00
456,00,00000000000000000000,00,00000000,00
457,00,00000000000000000000,00,00000000,00
458,00,00000000000000000000,00,00000000,00
459,00,00000000000000101110,00,00101000,11
460,00,00000000000000101111,00,00101011,11
461,00,00000000000000000000,00,00000000,00
462,00,00000000000000110000,00,00110111,11
463,00,00000000000000110001,00,00111010,11
464,00,00000000000000000000,00,00000000,00
465,00,00000000000000110010,00,00111101,11
466,00,00000000000000000000,00,00000000,00
467,00,00000000000000000000,00,00000000,00
468,00,00000000000000000000,00,00000000,00
469,00,00000000000000000000,00,00000000,00
470,00,00000000000000000000,00,00000000,00
471,00,00000000000000110011,00,01001001,11
472,00,00000000000000000000,00,00000000,00
473,00,00000000000000000000,00,00000000,00
474,00,00000000000000000000,00,00000000,00
475,00,00000000000000000000,00,00000000,00
476,00,00000000000000110100,00,01001100,11
477,00,00000000000000000000,00,00000000,00
478,00,00000000000000000000,00,00000000,00
479,00,00000000000000000000,00,00000000,00
480,00,00000000000000000000,00,00000000,00
481,00,00000000000000000000,00,00000000,00
482,00,00000000000000000000,00,00000000,00
483,00,00000000000000110101,00,01001111,11
484,00,00000000000000000000,00,00000000,00
485,00,00000000000000110110,00,01011011,11
486,00,00000000000000110111,00,01011110,11
487,00,00000000000000000000,00,00000000,00
488,00,00000000000000000000,00,00000000,00
489,00,00000000000000000000,00,00000000,00
490,00,00000000000000111000,00,01100001,11
491,00,00000000000000000000,00,00000000,00
492,00,00000000000000000000,00,00000000,00
493,00,00000000000000000000,00,00000000,00
494,00,00000000000000000000,00,00000000,00
495,00,00000000000000000000,00,00000000,00
496,00,00000000000000000000,00,00000000,00
497,00,00000000000000000000,00,00000000,00
498,00,00000000000000000000,00,00000000,00
499,00,00000000000000000000,00,00000000,00
500,00,00000000000000000000,00,00000000,00
501,00,00000000000000000000,00,00000000,00
502,00,00000000000000000000,00,00000000,00
503,00,00000000000000000000,00,00000000,00
504,00,00000000000000000000,00,00000000,00
505,00,00000000000000000000,00,00000000,00
506,00,00000000000000000000,00,00000000,00
507,00,00000000000000111001,00,01101101,11
508,00,00000000000000000000,00,00000000,00
509,00,00000000000000000000,00,00000000,00
510,00,00000000000000000000,00,00000000,00
511,00,00000000000000000000,00,00000000,00
512,00,00000000000000000000,00,00000000,00
513,00,00000000000000000000,00,00000000,00
514,00,00000000000000000000,00,00000000,00
515,00,00000000000000000000,00,00000000,00
516,00,00000000000000000000,00,00000000,00
517,00,00000000000000111010,00,01110000,11
518,00,00000000000000000000,00,00000000,00
519,00,00000000000000111011,00,01110011,11
520,00,00000000000000000000,00,00000000,00
521,00,00000000000000000000,00,00000000,00
522,00,00000000000000000000,00,00000000,00
523,00,00000000000000000000,00,00000000,00
524,00,00000000000000000000,00,00000000,00
525,00,00000000000000000000,00,00000000,00
526,00,00000000000000000000,00,00000000,00
527,00,00000000000000000000,00,00000000,00
528,00,00000000000000111100,00,01111111,11
529,00,00000000000000000000,00,00000000,00
530,00,00000000000000111101,00,10000010,11
531,00,00000000000000000000,00,00000000,00
532,00,00000000000000000000,00,00000000,00
533,00,00000000000000000000,00,00000000,00
534,00,00000000000000111110,00,10000101,11
535,00,00000000000000000000,00,00000000,00
536,00,00000000000000000000,00,00000000,00
537,00,00000000000000000000,00,00000000,00
538,00,00000000000000000000,00,00000000,00
539,00,00000000000000000000,00,00000000,00
540,00,00000000000000000000,00,00000000,00
541,00,00000000000000000000,00,00000000,00
542,00,00000000000000000000,00,00000000,00
543,00,00000000000000000000,00,00000000,00
544,00,00000000000000000000,00,00000000,00
545,00,00000000000000000000,00,00000000,00
546,00,00000000000000000000,00,00000000,00
547,00,00000000000000000000,00,00000000,00
548,00,00000000000000000000,00,00000000,00
549,00,00000000000000000000,00,00000000,00
550,00,00000000000000000000,00,00000000,00
551,00,00000000000000000000,00,00000000,00
552,00,00000000000000000000,00,00000000,00
553,00,00000000000000000000,00,00000000,00
554,00,00000000000000000000,00,00000000,00
555,00,00000000000000000000,00,00000000,00
556,00,00000000000000000000,00,00000000,00
557,00,00000000000000000000,00,00000000,00
558,00,00000000000000000000,00,00000000,00
559,00,00000000000000000000,00,00000000,00
560,00,00000000000000000000,00,00000000,00
561,00,00000000000000000000,00,00000000,00
562,00,00000000000000000000,00,00000000,00
563,00,00000000000000000000,00,00000000,00
564,00,00000000000000000000,00,00000000,00
565,00,00000000000000000000,00,00000000,00
566,00,00000000000000000000,00,00000000,00
567,00,00000000000000000000,00,00000000,00
568,00,00000000000000000000,00,00000000,00
569,00,00000000000000000000,00,00000000,00
570,00,00000000000000000000,00,00000000,00
571,00,00000000000000000000,00,00000000,00
572,00,00000000000000000000,00,00000000,00
573,00,00000000000000000000,00,00000000,00
574,00,00000000000000000000,00,00000000,00
575,00,00000000000000000000,00,00000000,00
576,00,00000000000000000000,00,00000000,00
577,00,00000000000000000000,00,00000000,00
578,00,00000000000000000000,00,00000000,00
579,00,00000000000000000000,00,00000000,00
580,00,00000000000000000000,00,00000000,00
581,00,00000000000000000000,00,00000000,00
582,00,00000000000000000000,00,00000000,00
583,00,00000000000000000000,00,00000000,00
584,00,00000000000000000000,00,00000000,00
585,00,00000000000000000000,00,00000000,00
586,00,00000000000000000000,00,00000000,00
587,00,00000000000000000000,00,00000000,00
588,00,00000000000000000000,00,00000000,00
589,00,00000000000000000000,00,00000000,00
590,00,00000000000000000000,00,00000000,00
591,00,00000000000000000000,00,00000000,00
592,00,00000000000000000000,00,00000000,00
593,00,00000000000000000000,00,00000000,00
594,00,00000000000000000000,00,00000000,00
595,00,00000000000000000000,00,00000000,00
596,00,00000000000000000000,00,00000000,00
597,00,00000000000000000000,00,00000000,00
598,00,00000000000000000000,00,00000000,00
599,00,00000000000000000000,00,00000000,00
600,00,00000000000000111111,00,10010001,11
601,00,00000000000000000000,00,00000000,00
602,00,00000000000000000000,00,00000000,00
603,00,00000000000000000000,00,00000000,00
604,00,00000000000000000000,00,00000000,00
605,00,00000000000000000000,00,00000000,00
606,00,00000000000000000000,00,00000000,00
607,00,00000000000000000000,00,00000000,00
608,00,00000000000001000000,00,10010100,11
609,00,00000000000000000000,00,00000000,00
610,00,00000000000000000000,00,00000000,00
611,00,00000000000000000000,00,00000000,00
612,00,00000000000001000001,00,10010111,11
613,00,00000000000000000000,00,00000000,00
614,00,00000000000000000000,00,00000000,00
615,00,00000000000000000000,00,00000000,00
616,00,00000000000000000000,00,00000000,00
617,00,00000000000000000000,00,00000000,00
618,00,00000000000000000000,00,00000000,00
619,00,00000000000000000000,00,00000000,00
620,00,00000000000000000000,00,00000000,00
621,00,00000000000000000000,00,00000000,00
622,00,00000000000001000010,00,10100011,11
623,00,00000000000000000000,00,00000000,00
624,00,00000000000000000000,00,00000000,00
625,00,00000000000001000011,00,10100110,11
626,00,00000000000001000100,00,10101001,11
627,00,00000000000000000000,00,00000000,00
628,00,00000000000000000000,00,00000000,00
629,00,00000000000000000000,00,00000000,00
630,00,00000000000000000000,00,00000000,00
631,00,00000000000000000000,00,00000000,00
632,00,00000000000000000000,00,00000000,00
633,00,00000000000000000000,00,00000000,00
634,00,00000000000000000000,00,00000000,00
635,00,00000000000000000000,00,00000000,00
636,00,00000000000000000000,00,00000000,00
637,00,00000000000000000000,00,00000000,00
638,00,00000000000000000000,00,00000000,00
639,00,00000000000000000000,00,00000000,00
640,00,00000000000000000000,00,00000000,00
641,00,00000000000000000000,00,00000000,00
642,00,00000000000000000000,00,00000000,00
643,00,00000000000001000101,00,10110101,11
644,00,00000000000000000000,00,00000000,00
645,00,00000000000001000110,00,10111000,11
646,00,00000000000000000000,00,00000000,00
647,00,00000000000001000111,00,10111011,11
648,00,00000000000000000000,00,00000000,00
649,00,00000000000000000000,00,00000000,00
650,00,00000000000000000000,00,00000000,00
651,00,00000000000000000000,00,00000000,00
652,00,00000000000000000000,00,00000000,00
653,00,00000000000000000000,00,00000000,00
654,00,00000000000000000000,00,00000000,00
655,00,00000000000001001000,00,11000111,11
656,00,00000000000000000000,00,00000000,00
657,00,00000000000000000000,00,00000000,00
658,00,00000000000000000000,00,00000000,00
659,00,00000000000001001001,00,11001010,11
660,00,00000000000001001010,00,11001101,11
661,00,00000000000000000000,00,00000000,00
662,00,00000000000000000000,00,00000000,00
663,00,00000000000001001011,00,11011001,11
664,00,00000000000000000000,00,00000000,00
665,00,00000000000000000000,00,00000000,00
666,00,00000000000000000000,00,00000000,00
667,00,00000000000000000000,00,00000000,00
668,00,00000000000000000000,00,00000000,00
669,00,00000000000000000000,00,00000000,00
670,00,00000000000000000000,00,00000000,00
671,00,00000000000001001100,00,11011100,11
672,00,00000000000000000000,00,00000000,00
673,00,00000000000000000000,00,00000000,00
674,00,00000000000000000000,00,00000000,00
675,00,00000000000001001101,00,11011111,11
676,00,00000000000000000000,00,00000000,00
677,00,00000000000000000000,00,00000000,00
678,00,00000000000000000000,00,00000000,00
679,00,00000000000000000000,00,00000000,00
680,00,00000000000000000000,00,00000000,00
681,00,00000000000000000000,00,00000000,00
682,00,00000000000000000000,00,00000000,00
683,00,00000000000000000000,00,00000000,00
684,00,00000000000000000000,00,00000000,00
685,00,00000000000000000000,00,00000000,00
686,00,00000000000000000000,00,00000000,00
687,00,00000000000000000000,00,00000000,00
688,00,00000000000000000000,00,00000000,00
689,00,00000000000001001110,00,11101011,11
690,00,00000000000000000000,00,00000000,00
691,00,00000000000000000000,00,00000000,00
692,00,00000000000001010000,00,11110001,11
693,00,00000000000001001111,00,11101110,11
694,00,00000000000000000000,00,00000000,00
695,00,00000000000000000000,00,00000000,00
