t,half,imm,connect,dst,src1,src0,mask,optype
83,00,0,01,10111011,00000000,11000001,0,1100
84,01,0,10,01110000,01101011,01100100,0,0011
85,00,0,01,00010000,00000000,00001011,0,1011
86,01,0,10,01110010,01101011,01100101,0,0011
87,00,0,01,10111101,00000000,11000011,0,1100
88,01,0,10,01110100,01101011,01100110,0,0011
89,00,0,01,10111110,00000000,11000100,0,1100
90,01,0,10,01110110,01101011,01100111,0,0011
91,00,0,01,10111111,00000000,11000101,0,1100
92,01,0,10,10001000,10001010,10000000,0,0011
93,00,0,01,00010001,00000000,00001101,0,1011
94,01,0,10,10001010,10001010,10000001,0,0011
95,00,0,01,11000000,00000000,11000110,0,1100
96,01,0,10,10001100,10001010,10000010,0,0011
97,00,0,01,11000001,00000000,11000111,0,1100
98,01,0,10,10001110,10001010,10000011,0,0011
99,00,0,01,11011001,00000000,11100000,0,1100
100,01,0,10,10010000,10001010,10000100,0,0011
101,00,0,01,00010010,00000000,00001111,0,1011
102,01,0,10,10010010,10001010,10000101,0,0011
103,00,0,01,11011010,00000000,11100001,0,1100
104,01,0,10,10010100,10001010,10000110,0,0011
105,00,0,01,11011011,00000000,11100010,0,1100
106,01,0,10,10010110,10001010,10000111,0,0011
107,00,0,01,11011100,00000000,11100011,0,1100
108,01,0,10,10101000,10101001,10100000,0,0011
109,00,0,01,00010011,00000000,00010001,0,1011
110,01,0,10,10101010,10101001,10100001,0,0011
111,00,0,01,11011101,00000000,11100100,0,1100
112,01,0,10,10101100,10101001,10100010,0,0011
113,00,0,01,11011110,00000000,11100101,0,1100
114,01,0,10,10101110,10101001,10100011,0,0011
115,00,0,01,11011111,00000000,11100110,0,1100
116,01,0,10,10110000,10101001,10100100,0,0011
117,00,0,01,00010100,00000000,00010011,0,1011
118,01,0,10,10110010,10101001,10100101,0,0011
119,00,0,01,11100000,00000000,11100111,0,1100
120,01,0,10,10110100,10101001,10100110,0,0011
121,00,0,00,00000000,00000000,00000000,0,0000
122,01,0,10,10110110,10101001,10100111,0,0011
123,00,0,00,00000000,00000000,00000000,0,0000
124,00,0,00,00000000,00000000,00000000,0,0000
125,00,0,01,00010101,00000000,00010101,0,1011
126,01,0,10,11001000,11001000,11000000,0,0011
127,00,0,00,00000000,00000000,00000000,0,0000
128,01,0,10,11001010,11001000,11000001,0,0011
129,00,0,00,00000000,00000000,00000000,0,0000
130,01,0,10,11001100,11001000,11000010,0,0011
131,00,0,00,00000000,00000000,00000000,0,0000
132,01,0,10,11001110,11001000,11000011,0,0011
133,00,0,01,00010110,00000000,00010111,0,1011
134,01,0,10,11010000,11001000,11000100,0,0011
135,00,0,00,00000000,00000000,00000000,0,0000
136,01,0,10,11010010,11001000,11000101,0,0011
137,00,0,00,00000000,00000000,00000000,0,0000
138,01,0,10,11010100,11001000,11000110,0,0011
139,00,0,00,00000000,00000000,00000000,0,0000
140,01,0,10,11010110,11001000,11000111,0,0011
141,00,0,01,00101110,00000000,00101001,0,1011
142,00,0,00,00000000,00000000,00000000,0,0000
143,00,0,00,00000000,00000000,00000000,0,0000
144,00,0,00,00000000,00000000,00000000,0,0000
145,00,0,00,00000000,00000000,00000000,0,0000
146,00,0,00,00000000,00000000,00000000,0,0000
147,00,0,00,00000000,00000000,00000000,0,0000
148,00,0,00,00000000,00000000,00000000,0,0000
149,00,0,01,00101111,00000000,00101011,0,1011
150,01,0,10,11101000,11100111,11100000,0,0011
151,00,0,00,00000000,00000000,00000000,0,0000
152,01,0,10,11101010,11100111,11100001,0,0011
153,00,0,00,00000000,00000000,00000000,0,0000
154,01,0,10,11101100,11100111,11100010,0,0011
155,00,0,00,00000000,00000000,00000000,0,0000
156,01,0,10,11101110,11100111,11100011,0,0011
157,00,0,01,00110000,00000000,00101101,0,1011
158,01,0,10,11110000,11100111,11100100,0,0011
159,00,0,00,00000000,00000000,00000000,0,0000
160,01,0,10,11110010,11100111,11100101,0,0011
161,00,0,00,00000000,00000000,00000000,0,0000
162,01,0,10,11110100,11100111,11100110,0,0011
163,00,0,00,00000000,00000000,00000000,0,0000
164,01,0,10,11110110,11100111,11100111,0,0011
165,00,0,01,00110001,00000000,00101111,0,1011
166,00,0,00,00000000,00000000,00000000,0,0000
167,00,0,00,00000000,00000000,00000000,0,0000
168,00,0,00,00000000,00000000,00000000,0,0000
169,00,0,00,00000000,00000000,00000000,0,0000
170,00,0,00,00000000,00000000,00000000,0,0000
171,00,0,00,00000000,00000000,00000000,0,0000
172,00,0,00,00000000,00000000,00000000,0,0000
173,00,0,01,00110010,00000000,00110001,0,1011
174,00,0,00,00000000,00000000,00000000,0,0000
175,00,0,00,00000000,00000000,00000000,0,0000
176,00,0,00,00000000,00000000,00000000,0,0000
177,00,0,00,00000000,00000000,00000000,0,0000
178,00,0,00,00000000,00000000,00000000,0,0000
179,00,0,00,00000000,00000000,00000000,0,0000
180,00,0,00,00000000,00000000,00000000,0,0000
181,00,0,01,00110011,00000000,00110011,0,1011
182,00,0,00,00000000,00000000,00000000,0,0000
183,00,0,00,00000000,00000000,00000000,0,0000
184,00,0,00,00000000,00000000,00000000,0,0000
185,00,0,00,00000000,00000000,00000000,0,0000
186,00,0,00,00000000,00000000,00000000,0,0000
187,00,0,00,00000000,00000000,00000000,0,0000
188,01,0,10,00011000,00011110,00001000,0,0011
189,00,0,01,00110100,00000000,00110101,0,1011
190,01,0,10,00011001,00011110,00001010,0,0011
191,00,0,00,00000000,00000000,00000000,0,0000
192,01,0,10,00011010,00011110,00001100,0,0011
193,00,0,00,00000000,00000000,00000000,0,0000
194,01,0,10,00011011,00011110,00001110,0,0011
195,00,0,00,00000000,00000000,00000000,0,0000
196,01,0,10,00011101,00011110,00010010,0,0011
197,00,0,01,00110101,00000000,00110111,0,1011
198,01,0,10,00011100,00011110,00010000,0,0011
199,00,0,00,00000000,00000000,00000000,0,0000
200,01,0,10,00011110,00011110,00010100,0,0011
201,00,0,00,00000000,00000000,00000000,0,0000
202,01,0,10,00011111,00011110,00010110,0,0011
203,00,0,00,00000000,00000000,00000000,0,0000
204,00,0,00,00000000,00000000,00000000,0,0000
205,00,0,01,01001101,00000000,01001001,0,1011
206,00,0,00,00000000,00000000,00000000,0,0000
207,00,0,00,00000000,00000000,00000000,0,0000
208,00,0,00,00000000,00000000,00000000,0,0000
209,00,0,00,00000000,00000000,00000000,0,0000
210,00,0,00,00000000,00000000,00000000,0,0000
211,00,0,00,00000000,00000000,00000000,0,0000
212,00,0,00,00000000,00000000,00000000,0,0000
213,00,0,01,01001110,00000000,01001011,0,1011
214,00,0,01,11111000,00000000,00000000,0,1100
215,00,0,01,11111001,00000000,00000001,0,1100
216,00,0,01,11111010,00000000,00000010,0,1100
217,00,0,01,11111011,00000000,00000011,0,1100
218,00,0,01,11111100,00000000,00000100,0,1100
219,00,0,01,11111101,00000000,00000101,0,1100
220,00,0,01,11111110,00000000,00000110,0,1100
221,00,0,01,01001111,00000000,01001101,0,1011
222,00,0,01,11111111,00000000,00000111,0,1100
223,00,0,00,00000000,00000000,00000000,0,0000
224,00,0,00,00000000,00000000,00000000,0,0000
225,00,0,00,00000000,00000000,00000000,0,0000
226,00,0,00,00000000,00000000,00000000,0,0000
227,00,0,00,00000000,00000000,00000000,0,0000
228,00,0,00,00000000,00000000,00000000,0,0000
229,00,0,01,01010000,00000000,01001111,0,1011
230,00,0,00,00000000,00000000,00000000,0,0000
231,00,0,00,00000000,00000000,00000000,0,0000
232,00,0,00,00000000,00000000,00000000,0,0000
233,00,0,00,00000000,00000000,00000000,0,0000
234,00,0,00,00000000,00000000,00000000,0,0000
235,00,0,00,00000000,00000000,00000000,0,0000
236,00,0,00,00000000,00000000,00000000,0,0000
237,00,0,01,01010001,00000000,01010001,0,1011
238,00,0,00,00000000,00000000,00000000,0,0000
239,00,0,00,00000000,00000000,00000000,0,0000
240,00,0,00,00000000,00000000,00000000,0,0000
241,00,0,00,00000000,00000000,00000000,0,0000
242,00,0,00,00000000,00000000,00000000,0,0000
243,00,0,00,00000000,00000000,00000000,0,0000
244,00,0,00,00000000,00000000,00000000,0,0000
245,00,0,01,01010010,00000000,01010011,0,1011
246,00,0,00,00000000,00000000,00000000,0,0000
247,00,0,00,00000000,00000000,00000000,0,0000
248,00,0,00,00000000,00000000,00000000,0,0000
249,00,0,00,00000000,00000000,00000000,0,0000
250,01,0,10,00001000,00000110,00000000,0,0011
251,00,0,00,00000000,00000000,00000000,0,0000
252,01,0,10,00111000,00111101,00101000,0,0011
253,00,0,01,01010011,00000000,01010101,0,1011
254,01,0,10,00111001,00111101,00101010,0,0011
255,00,0,00,00000000,00000000,00000000,0,0000
256,01,0,10,00111010,00111101,00101100,0,0011
257,00,0,00,00000000,00000000,00000000,0,0000
258,01,0,10,00111011,00111101,00101110,0,0011
259,00,0,00,00000000,00000000,00000000,0,0000
260,01,0,10,00111101,00111101,00110010,0,0011
261,00,0,01,01010100,00000000,01010111,0,1011
262,01,0,10,00111100,00111101,00110000,0,0011
263,00,0,00,00000000,00000000,00000000,0,0000
264,01,0,10,00111110,00111101,00110100,0,0011
265,00,0,00,00000000,00000000,00000000,0,0000
266,01,0,10,00111111,00111101,00110110,0,0011
267,00,0,00,00000000,00000000,00000000,0,0000
268,01,0,10,00001100,00000110,00000010,0,0011
269,00,0,01,01101100,00000000,01101001,0,1011
270,01,0,10,00001010,00000110,00000001,0,0011
271,00,0,00,00000000,00000000,00000000,0,0000
272,01,0,10,00001110,00000110,00000011,0,0011
273,00,0,00,00000000,00000000,00000000,0,0000
274,01,0,10,00010000,00000110,00000100,0,0011
275,00,0,00,00000000,00000000,00000000,0,0000
276,01,0,10,00010010,00000110,00000101,0,0011
277,00,0,01,01101101,00000000,01101011,0,1011
278,01,0,10,00010100,00000110,00000110,0,0011
279,00,0,01,00010111,00000000,00100000,0,1100
280,01,0,10,00010110,00000110,00000111,0,0011
281,00,0,01,00011000,00000000,00100001,0,1100
282,00,0,01,00011010,00000000,00100011,0,1100
283,00,0,01,00011001,00000000,00100010,0,1100
284,00,0,01,00011011,00000000,00100100,0,1100
285,00,0,01,01101110,00000000,01101101,0,1011
286,00,0,01,00011100,00000000,00100101,0,1100
287,00,0,01,00011101,00000000,00100110,0,1100
288,00,0,01,00011110,00000000,00100111,0,1100
289,00,0,00,00000000,00000000,00000000,0,0000
290,00,0,00,00000000,00000000,00000000,0,0000
291,00,0,00,00000000,00000000,00000000,0,0000
292,00,0,00,00000000,00000000,00000000,0,0000
293,00,0,01,01101111,00000000,01101111,0,1011
294,00,0,00,00000000,00000000,00000000,0,0000
295,00,0,00,00000000,00000000,00000000,0,0000
296,00,0,00,00000000,00000000,00000000,0,0000
297,00,0,00,00000000,00000000,00000000,0,0000
298,00,0,00,00000000,00000000,00000000,0,0000
299,00,0,00,00000000,00000000,00000000,0,0000
300,00,0,00,00000000,00000000,00000000,0,0000
301,00,0,01,01110000,00000000,01110001,0,1011
302,00,0,00,00000000,00000000,00000000,0,0000
303,00,0,00,00000000,00000000,00000000,0,0000
304,00,0,00,00000000,00000000,00000000,0,0000
305,00,0,00,00000000,00000000,00000000,0,0000
306,00,0,00,00000000,00000000,00000000,0,0000
307,00,0,00,00000000,00000000,00000000,0,0000
308,00,0,00,00000000,00000000,00000000,0,0000
309,00,0,01,01110001,00000000,01110011,0,1011
310,00,0,00,00000000,00000000,00000000,0,0000
311,00,0,00,00000000,00000000,00000000,0,0000
312,00,0,00,00000000,00000000,00000000,0,0000
313,00,0,00,00000000,00000000,00000000,0,0000
314,00,0,00,00000000,00000000,00000000,0,0000
315,00,0,00,00000000,00000000,00000000,0,0000
316,01,0,10,01011000,01011100,01001000,0,0011
317,00,0,01,01110010,00000000,01110101,0,1011
318,01,0,10,01011001,01011100,01001010,0,0011
319,00,0,00,00000000,00000000,00000000,0,0000
320,01,0,10,01011010,01011100,01001100,0,0011
321,00,0,00,00000000,00000000,00000000,0,0000
322,01,0,10,01011011,01011100,01001110,0,0011
323,00,0,00,00000000,00000000,00000000,0,0000
324,01,0,10,01011101,01011100,01010010,0,0011
325,00,0,01,01110011,00000000,01110111,0,1011
326,01,0,10,01011100,01011100,01010000,0,0011
327,00,0,00,00000000,00000000,00000000,0,0000
328,01,0,10,01011110,01011100,01010100,0,0011
329,00,0,00,00000000,00000000,00000000,0,0000
330,01,0,10,01011111,01011100,01010110,0,0011
331,00,0,00,00000000,00000000,00000000,0,0000
332,01,0,10,00101000,00100101,00100000,0,0011
333,00,0,01,10001011,00000000,10001001,0,1011
334,01,0,10,00101010,00100101,00100001,0,0011
335,00,0,00,00000000,00000000,00000000,0,0000
336,01,0,10,00101110,00100101,00100011,0,0011
337,00,0,00,00000000,00000000,00000000,0,0000
338,01,0,10,00101100,00100101,00100010,0,0011
339,00,0,00,00000000,00000000,00000000,0,0000
340,01,0,10,00110000,00100101,00100100,0,0011
341,00,0,01,10001100,00000000,10001011,0,1011
342,01,0,10,00110010,00100101,00100101,0,0011
343,00,0,01,00110110,00000000,01000000,0,1100
344,01,0,10,00110100,00100101,00100110,0,0011
345,00,0,01,00110111,00000000,01000001,0,1100
346,01,0,10,00110110,00100101,00100111,0,0011
347,00,0,01,00111000,00000000,01000010,0,1100
348,00,0,01,00111001,00000000,01000011,0,1100
349,00,0,01,10001101,00000000,10001101,0,1011
350,00,0,01,00111010,00000000,01000100,0,1100
351,00,0,01,00111011,00000000,01000101,0,1100
352,00,0,01,00111100,00000000,01000110,0,1100
353,00,0,01,00111101,00000000,01000111,0,1100
354,00,0,00,00000000,00000000,00000000,0,0000
355,00,0,00,00000000,00000000,00000000,0,0000
356,00,0,00,00000000,00000000,00000000,0,0000
357,00,0,01,10001110,00000000,10001111,0,1011
358,00,0,00,00000000,00000000,00000000,0,0000
359,00,0,00,00000000,00000000,00000000,0,0000
360,00,0,00,00000000,00000000,00000000,0,0000
361,00,0,00,00000000,00000000,00000000,0,0000
362,00,0,00,00000000,00000000,00000000,0,0000
363,00,0,00,00000000,00000000,00000000,0,0000
364,00,0,00,00000000,00000000,00000000,0,0000
365,00,0,01,10001111,00000000,10010001,0,1011
366,00,0,00,00000000,00000000,00000000,0,0000
367,00,0,00,00000000,00000000,00000000,0,0000
368,00,0,00,00000000,00000000,00000000,0,0000
369,00,0,00,00000000,00000000,00000000,0,0000
370,00,0,00,00000000,00000000,00000000,0,0000
371,00,0,00,00000000,00000000,00000000,0,0000
372,00,0,00,00000000,00000000,00000000,0,0000
373,00,0,01,10010000,00000000,10010011,0,1011
374,00,0,00,00000000,00000000,00000000,0,0000
375,00,0,00,00000000,00000000,00000000,0,0000
376,00,0,00,00000000,00000000,00000000,0,0000
377,00,0,00,00000000,00000000,00000000,0,0000
378,00,0,00,00000000,00000000,00000000,0,0000
379,00,0,00,00000000,00000000,00000000,0,0000
380,01,0,10,01111000,01111011,01101000,0,0011
381,00,0,01,10010001,00000000,10010101,0,1011
382,01,0,10,01111001,01111011,01101010,0,0011
383,00,0,00,00000000,00000000,00000000,0,0000
384,01,0,10,01111010,01111011,01101100,0,0011
385,00,0,00,00000000,00000000,00000000,0,0000
386,01,0,10,01111011,01111011,01101110,0,0011
387,00,0,00,00000000,00000000,00000000,0,0000
388,01,0,10,01111101,01111011,01110010,0,0011
389,00,0,01,10010010,00000000,10010111,0,1011
390,01,0,10,01111100,01111011,01110000,0,0011
391,00,0,00,00000000,00000000,00000000,0,0000
392,01,0,10,01111110,01111011,01110100,0,0011
393,00,0,00,00000000,00000000,00000000,0,0000
394,01,0,10,01111111,01111011,01110110,0,0011
395,00,0,00,00000000,00000000,00000000,0,0000
396,01,0,10,01001000,01000100,01000000,0,0011
397,00,0,01,10101010,00000000,10101001,0,1011
398,01,0,10,01001010,01000100,01000001,0,0011
399,00,0,00,00000000,00000000,00000000,0,0000
400,01,0,10,01001110,01000100,01000011,0,0011
401,00,0,00,00000000,00000000,00000000,0,0000
402,01,0,10,01001100,01000100,01000010,0,0011
403,00,0,00,00000000,00000000,00000000,0,0000
404,01,0,10,01010000,01000100,01000100,0,0011
405,00,0,01,10101011,00000000,10101011,0,1011
406,01,0,10,01010010,01000100,01000101,0,0011
407,00,0,01,01010101,00000000,01100000,0,1100
408,01,0,10,01010100,01000100,01000110,0,0011
409,00,0,01,01010110,00000000,01100001,0,1100
410,01,0,10,01010110,01000100,01000111,0,0011
411,00,0,01,01010111,00000000,01100010,0,1100
412,00,0,01,01011000,00000000,01100011,0,1100
413,00,0,01,10101100,00000000,10101101,0,1011
414,00,0,01,01011001,00000000,01100100,0,1100
415,00,0,01,01011010,00000000,01100101,0,1100
416,00,0,01,01011011,00000000,01100110,0,1100
417,00,0,01,01011100,00000000,01100111,0,1100
418,00,0,00,00000000,00000000,00000000,0,0000
419,00,0,00,00000000,00000000,00000000,0,0000
420,00,0,00,00000000,00000000,00000000,0,0000
421,00,0,01,10101101,00000000,10101111,0,1011
422,00,0,00,00000000,00000000,00000000,0,0000
423,00,0,00,00000000,00000000,00000000,0,0000
424,00,0,00,00000000,00000000,00000000,0,0000
425,00,0,00,00000000,00000000,00000000,0,0000
426,00,0,00,00000000,00000000,00000000,0,0000
427,00,0,00,00000000,00000000,00000000,0,0000
428,00,0,00,00000000,00000000,00000000,0,0000
429,00,0,01,10101110,00000000,10110001,0,1011
430,00,0,00,00000000,00000000,00000000,0,0000
431,00,0,00,00000000,00000000,00000000,0,0000
432,00,0,00,00000000,00000000,00000000,0,0000
433,00,0,00,00000000,00000000,00000000,0,0000
434,00,0,00,00000000,00000000,00000000,0,0000
435,00,0,00,00000000,00000000,00000000,0,0000
436,00,0,00,00000000,00000000,00000000,0,0000
437,00,0,01,10101111,00000000,10110011,0,1011
438,00,0,00,00000000,00000000,00000000,0,0000
439,00,0,00,00000000,00000000,00000000,0,0000
440,00,0,00,00000000,00000000,00000000,0,0000
441,00,0,00,00000000,00000000,00000000,0,0000
442,00,0,00,00000000,00000000,00000000,0,0000
443,00,0,00,00000000,00000000,00000000,0,0000
444,01,0,10,10011000,10011010,10001000,0,0011
445,00,0,01,10110000,00000000,10110101,0,1011
446,01,0,10,10011001,10011010,10001010,0,0011
447,00,0,00,00000000,00000000,00000000,0,0000
448,01,0,10,10011010,10011010,10001100,0,0011
449,00,0,00,00000000,00000000,00000000,0,0000
450,01,0,10,10011011,10011010,10001110,0,0011
451,00,0,00,00000000,00000000,00000000,0,0000
452,01,0,10,10011101,10011010,10010010,0,0011
453,00,0,01,10110001,00000000,10110111,0,1011
454,01,0,10,10011100,10011010,10010000,0,0011
455,00,0,00,00000000,00000000,00000000,0,0000
456,01,0,10,10011110,10011010,10010100,0,0011
457,00,0,00,00000000,00000000,00000000,0,0000
458,01,0,10,10011111,10011010,10010110,0,0011
459,00,0,00,00000000,00000000,00000000,0,0000
460,01,0,10,01101000,01100011,01100000,0,0011
461,00,0,01,11001001,00000000,11001001,0,1011
462,01,0,10,01101010,01100011,01100001,0,0011
463,00,0,00,00000000,00000000,00000000,0,0000
464,01,0,10,01101110,01100011,01100011,0,0011
465,00,0,00,00000000,00000000,00000000,0,0000
466,01,0,10,01101100,01100011,01100010,0,0011
467,00,0,00,00000000,00000000,00000000,0,0000
468,01,0,10,01110000,01100011,01100100,0,0011
469,00,0,01,11001010,00000000,11001011,0,1011
470,01,0,10,01110010,01100011,01100101,0,0011
471,00,0,01,01110100,00000000,10000000,0,1100
472,01,0,10,01110100,01100011,01100110,0,0011
473,00,0,01,01110101,00000000,10000001,0,1100
474,01,0,10,01110110,01100011,01100111,0,0011
475,00,0,01,01110110,00000000,10000010,0,1100
476,00,0,01,01110111,00000000,10000011,0,1100
477,00,0,01,11001011,00000000,11001101,0,1011
478,00,0,01,01111000,00000000,10000100,0,1100
479,00,0,01,01111001,00000000,10000101,0,1100
480,00,0,01,01111010,00000000,10000110,0,1100
481,00,0,01,01111011,00000000,10000111,0,1100
482,00,0,00,00000000,00000000,00000000,0,0000
483,00,0,00,00000000,00000000,00000000,0,0000
484,00,0,00,00000000,00000000,00000000,0,0000
485,00,0,01,11001100,00000000,11001111,0,1011
486,00,0,00,00000000,00000000,00000000,0,0000
487,00,0,00,00000000,00000000,00000000,0,0000
488,00,0,00,00000000,00000000,00000000,0,0000
489,00,0,00,00000000,00000000,00000000,0,0000
490,00,0,00,00000000,00000000,00000000,0,0000
491,00,0,00,00000000,00000000,00000000,0,0000
492,00,0,00,00000000,00000000,00000000,0,0000
493,00,0,01,11001101,00000000,11010001,0,1011
494,00,0,00,00000000,00000000,00000000,0,0000
495,00,0,00,00000000,00000000,00000000,0,0000
496,00,0,00,00000000,00000000,00000000,0,0000
497,00,0,00,00000000,00000000,00000000,0,0000
498,00,0,00,00000000,00000000,00000000,0,0000
499,00,0,00,00000000,00000000,00000000,0,0000
500,00,0,00,00000000,00000000,00000000,0,0000
501,00,0,01,11001110,00000000,11010011,0,1011
502,00,0,00,00000000,00000000,00000000,0,0000
503,00,0,00,00000000,00000000,00000000,0,0000
504,00,0,00,00000000,00000000,00000000,0,0000
505,00,0,00,00000000,00000000,00000000,0,0000
506,00,0,00,00000000,00000000,00000000,0,0000
507,00,0,00,00000000,00000000,00000000,0,0000
508,01,0,10,10111000,10111001,10101000,0,0011
509,00,0,01,11001111,00000000,11010101,0,1011
510,01,0,10,10111001,10111001,10101010,0,0011
511,00,0,00,00000000,00000000,00000000,0,0000
512,01,0,10,10111010,10111001,10101100,0,0011
513,00,0,00,00000000,00000000,00000000,0,0000
514,01,0,10,10111011,10111001,10101110,0,0011
515,00,0,00,00000000,00000000,00000000,0,0000
516,01,0,10,10111101,10111001,10110010,0,0011
517,00,0,01,11010000,00000000,11010111,0,1011
518,01,0,10,10111100,10111001,10110000,0,0011
519,00,0,00,00000000,00000000,00000000,0,0000
520,01,0,10,10111110,10111001,10110100,0,0011
521,00,0,00,00000000,00000000,00000000,0,0000
522,01,0,10,10111111,10111001,10110110,0,0011
523,00,0,00,00000000,00000000,00000000,0,0000
524,01,0,10,10001000,10000010,10000000,0,0011
525,00,0,01,11101000,00000000,11101001,0,1011
526,01,0,10,10001010,10000010,10000001,0,0011
527,00,0,00,00000000,00000000,00000000,0,0000
528,01,0,10,10001110,10000010,10000011,0,0011
529,00,0,00,00000000,00000000,00000000,0,0000
530,01,0,10,10001100,10000010,10000010,0,0011
531,00,0,00,00000000,00000000,00000000,0,0000
532,01,0,10,10010000,10000010,10000100,0,0011
533,00,0,01,11101001,00000000,11101011,0,1011
534,01,0,10,10010010,10000010,10000101,0,0011
535,00,0,01,10010011,00000000,10100000,0,1100
536,01,0,10,10010100,10000010,10000110,0,0011
537,00,0,01,10010100,00000000,10100001,0,1100
538,01,0,10,10010110,10000010,10000111,0,0011
539,00,0,01,10010101,00000000,10100010,0,1100
540,00,0,01,10010110,00000000,10100011,0,1100
541,00,0,01,11101010,00000000,11101101,0,1011
542,00,0,01,10010111,00000000,10100100,0,1100
543,00,0,01,10011000,00000000,10100101,0,1100
544,00,0,01,10011001,00000000,10100110,0,1100
545,00,0,01,10011010,00000000,10100111,0,1100
546,00,0,00,00000000,00000000,00000000,0,0000
547,00,0,00,00000000,00000000,00000000,0,0000
548,00,0,00,00000000,00000000,00000000,0,0000
549,00,0,01,11101011,00000000,11101111,0,1011
550,00,0,00,00000000,00000000,00000000,0,0000
551,00,0,00,00000000,00000000,00000000,0,0000
552,00,0,00,00000000,00000000,00000000,0,0000
553,00,0,00,00000000,00000000,00000000,0,0000
554,00,0,00,00000000,00000000,00000000,0,0000
555,00,0,00,00000000,00000000,00000000,0,0000
556,00,0,00,00000000,00000000,00000000,0,0000
557,00,0,01,11101100,00000000,11110001,0,1011
