t,half,imm,connect,dst,src1,src0,mask,optype
83,00,0,01,10111011,00000000,11000001,0,1100
84,00,0,01,10111101,00000000,11000011,0,1100
85,00,0,00,00000000,00000000,00000000,0,0000
86,10,0,10,01001100,01001100,01000010,0,0011
87,00,0,01,00010001,00000000,00001101,0,1011
88,00,0,01,10111100,00000000,11000010,0,1100
89,00,0,00,00000000,00000000,00000000,0,0000
90,10,0,10,01001110,01001100,01000011,0,0011
91,00,0,01,10111110,00000000,11000100,0,1100
92,00,0,01,10111111,00000000,11000101,0,1100
93,00,0,01,00010010,00000000,00001111,0,1011
94,00,0,01,11000000,00000000,11000110,0,1100
95,10,0,10,01010000,01001100,01000100,0,0011
96,00,0,01,11000001,00000000,11000111,0,1100
97,00,0,00,00000000,00000000,00000000,0,0000
98,00,0,00,00000000,00000000,00000000,0,0000
99,00,0,01,00010011,00000000,00010001,0,1011
100,10,0,10,01010010,01001100,01000101,0,0011
101,00,0,01,11011001,00000000,11100000,0,1100
102,00,0,01,11011010,00000000,11100001,0,1100
103,00,0,00,00000000,00000000,00000000,0,0000
104,10,0,10,01010100,01001100,01000110,0,0011
105,00,0,01,00010100,00000000,00010011,0,1011
106,00,0,01,11011011,00000000,11100010,0,1100
107,00,0,01,11011100,00000000,11100011,0,1100
108,10,0,10,01010110,01001100,01000111,0,0011
109,00,0,00,00000000,00000000,00000000,0,0000
110,00,0,01,11011101,00000000,11100100,0,1100
111,00,0,01,00010101,00000000,00010101,0,1011
112,10,0,10,01101000,01101011,01100000,0,0011
113,00,0,01,11011110,00000000,11100101,0,1100
114,00,0,01,11011111,00000000,11100110,0,1100
115,00,0,01,11100000,00000000,11100111,0,1100
116,10,0,10,01101010,01101011,01100001,0,0011
117,00,0,01,00010110,00000000,00010111,0,1011
118,00,0,00,00000000,00000000,00000000,0,0000
119,00,0,00,00000000,00000000,00000000,0,0000
120,10,0,10,01101100,01101011,01100010,0,0011
121,00,0,00,00000000,00000000,00000000,0,0000
122,00,0,00,00000000,00000000,00000000,0,0000
123,00,0,01,00101110,00000000,00101001,0,1011
124,10,0,10,01101110,01101011,01100011,0,0011
125,00,0,00,00000000,00000000,00000000,0,0000
126,00,0,00,00000000,00000000,00000000,0,0000
127,00,0,00,00000000,00000000,00000000,0,0000
128,10,0,10,01110000,01101011,01100100,0,0011
129,00,0,01,00101111,00000000,00101011,0,1011
130,00,0,00,00000000,00000000,00000000,0,0000
131,00,0,00,00000000,00000000,00000000,0,0000
132,10,0,10,01110010,01101011,01100101,0,0011
133,00,0,00,00000000,00000000,00000000,0,0000
134,00,0,00,00000000,00000000,00000000,0,0000
135,00,0,01,00110000,00000000,00101101,0,1011
136,10,0,10,01110100,01101011,01100110,0,0011
137,00,0,00,00000000,00000000,00000000,0,0000
138,00,0,00,00000000,00000000,00000000,0,0000
139,00,0,00,00000000,00000000,00000000,0,0000
140,10,0,10,01110110,01101011,01100111,0,0011
141,00,0,01,00110001,00000000,00101111,0,1011
142,00,0,00,00000000,00000000,00000000,0,0000
143,00,0,00,00000000,00000000,00000000,0,0000
144,10,0,10,10001000,10001010,10000000,0,0011
145,00,0,00,00000000,00000000,00000000,0,0000
146,00,0,00,00000000,00000000,00000000,0,0000
147,00,0,01,00110010,00000000,00110001,0,1011
148,10,0,10,10001010,10001010,10000001,0,0011
149,00,0,00,00000000,00000000,00000000,0,0000
150,00,0,00,00000000,00000000,00000000,0,0000
151,00,0,00,00000000,00000000,00000000,0,0000
152,10,0,10,10001100,10001010,10000010,0,0011
153,00,0,01,00110011,00000000,00110011,0,1011
154,00,0,00,00000000,00000000,00000000,0,0000
155,00,0,00,00000000,00000000,00000000,0,0000
156,10,0,10,10001110,10001010,10000011,0,0011
157,00,0,00,00000000,00000000,00000000,0,0000
158,00,0,00,00000000,00000000,00000000,0,0000
159,00,0,01,00110100,00000000,00110101,0,1011
160,10,0,10,10010000,10001010,10000100,0,0011
161,00,0,00,00000000,00000000,00000000,0,0000
162,00,0,00,00000000,00000000,00000000,0,0000
163,00,0,00,00000000,00000000,00000000,0,0000
164,10,0,10,10010010,10001010,10000101,0,0011
165,00,0,01,00110101,00000000,00110111,0,1011
166,00,0,00,00000000,00000000,00000000,0,0000
167,00,0,00,00000000,00000000,00000000,0,0000
168,10,0,10,10010100,10001010,10000110,0,0011
169,00,0,00,00000000,00000000,00000000,0,0000
170,00,0,00,00000000,00000000,00000000,0,0000
171,00,0,01,01001101,00000000,01001001,0,1011
172,10,0,10,10010110,10001010,10000111,0,0011
173,00,0,00,00000000,00000000,00000000,0,0000
174,00,0,00,00000000,00000000,00000000,0,0000
175,00,0,00,00000000,00000000,00000000,0,0000
176,10,0,10,00011000,00011110,00001000,0,0011
177,00,0,01,01001110,00000000,01001011,0,1011
178,00,0,00,00000000,00000000,00000000,0,0000
179,00,0,00,00000000,00000000,00000000,0,0000
180,10,0,10,00011001,00011110,00001010,0,0011
181,00,0,00,00000000,00000000,00000000,0,0000
182,00,0,00,00000000,00000000,00000000,0,0000
183,00,0,01,01001111,00000000,01001101,0,1011
184,10,0,10,00011010,00011110,00001100,0,0011
185,00,0,00,00000000,00000000,00000000,0,0000
186,00,0,00,00000000,00000000,00000000,0,0000
187,00,0,00,00000000,00000000,00000000,0,0000
188,10,0,10,00011011,00011110,00001110,0,0011
189,00,0,01,01010000,00000000,01001111,0,1011
190,00,0,00,00000000,00000000,00000000,0,0000
191,00,0,00,00000000,00000000,00000000,0,0000
192,10,0,10,00011100,00011110,00010000,0,0011
193,00,0,00,00000000,00000000,00000000,0,0000
194,00,0,00,00000000,00000000,00000000,0,0000
195,00,0,01,01010001,00000000,01010001,0,1011
196,10,0,10,00011101,00011110,00010010,0,0011
197,00,0,00,00000000,00000000,00000000,0,0000
198,00,0,00,00000000,00000000,00000000,0,0000
199,00,0,00,00000000,00000000,00000000,0,0000
200,10,0,10,00011110,00011110,00010100,0,0011
201,00,0,01,01010010,00000000,01010011,0,1011
202,00,0,00,00000000,00000000,00000000,0,0000
203,00,0,00,00000000,00000000,00000000,0,0000
204,10,0,10,10101000,10101001,10100000,0,0011
205,00,0,00,00000000,00000000,00000000,0,0000
206,00,0,00,00000000,00000000,00000000,0,0000
207,00,0,00,00000000,00000000,00000000,0,0000
208,00,0,01,01010011,00000000,01010101,0,1011
209,10,0,10,00011111,00011110,00010110,0,0011
210,00,0,00,00000000,00000000,00000000,0,0000
211,00,0,00,00000000,00000000,00000000,0,0000
212,00,0,00,00000000,00000000,00000000,0,0000
213,10,0,10,10101010,10101001,10100001,0,0011
214,00,0,01,01010100,00000000,01010111,0,1011
215,00,0,00,00000000,00000000,00000000,0,0000
216,00,0,00,00000000,00000000,00000000,0,0000
217,10,0,10,10101100,10101001,10100010,0,0011
218,00,0,00,00000000,00000000,00000000,0,0000
219,00,0,00,00000000,00000000,00000000,0,0000
220,00,0,01,01101100,00000000,01101001,0,1011
221,10,0,10,10101110,10101001,10100011,0,0011
222,00,0,01,11111000,00000000,00000000,0,1100
223,00,0,00,00000000,00000000,00000000,0,0000
224,00,0,01,11111001,00000000,00000001,0,1100
225,10,0,10,00111000,00111101,00101000,0,0011
226,00,0,01,01101110,00000000,01101101,0,1011
227,00,0,01,11111010,00000000,00000010,0,1100
228,00,0,01,11111011,00000000,00000011,0,1100
229,10,0,10,00111001,00111101,00101010,0,0011
230,00,0,01,11111100,00000000,00000100,0,1100
231,00,0,01,11111101,00000000,00000101,0,1100
232,00,0,01,01101101,00000000,01101011,0,1011
233,10,0,10,00111010,00111101,00101100,0,0011
234,00,0,01,11111111,00000000,00000111,0,1100
235,00,0,01,11111110,00000000,00000110,0,1100
236,00,0,00,00000000,00000000,00000000,0,0000
237,10,0,10,00111011,00111101,00101110,0,0011
238,00,0,01,01101111,00000000,01101111,0,1011
239,00,0,00,00000000,00000000,00000000,0,0000
240,00,0,00,00000000,00000000,00000000,0,0000
241,10,0,10,00111100,00111101,00110000,0,0011
242,00,0,00,00000000,00000000,00000000,0,0000
243,00,0,00,00000000,00000000,00000000,0,0000
244,00,0,01,01110000,00000000,01110001,0,1011
245,10,0,10,00111101,00111101,00110010,0,0011
246,00,0,00,00000000,00000000,00000000,0,0000
247,00,0,00,00000000,00000000,00000000,0,0000
248,00,0,00,00000000,00000000,00000000,0,0000
249,10,0,10,00111110,00111101,00110100,0,0011
250,00,0,01,01110001,00000000,01110011,0,1011
251,00,0,00,00000000,00000000,00000000,0,0000
252,00,0,00,00000000,00000000,00000000,0,0000
253,10,0,10,10110000,10101001,10100100,0,0011
254,00,0,00,00000000,00000000,00000000,0,0000
255,00,0,00,00000000,00000000,00000000,0,0000
256,00,0,00,00000000,00000000,00000000,0,0000
257,00,0,01,01110010,00000000,01110101,0,1011
258,10,0,10,00111111,00111101,00110110,0,0011
259,00,0,00,00000000,00000000,00000000,0,0000
260,00,0,00,00000000,00000000,00000000,0,0000
261,00,0,00,00000000,00000000,00000000,0,0000
262,10,0,10,10110010,10101001,10100101,0,0011
263,00,0,01,01110011,00000000,01110111,0,1011
264,00,0,00,00000000,00000000,00000000,0,0000
265,00,0,00,00000000,00000000,00000000,0,0000
266,10,0,10,10110100,10101001,10100110,0,0011
267,00,0,00,00000000,00000000,00000000,0,0000
268,00,0,00,00000000,00000000,00000000,0,0000
269,00,0,01,10001011,00000000,10001001,0,1011
270,10,0,10,10110110,10101001,10100111,0,0011
271,00,0,01,00010111,00000000,00100000,0,1100
272,00,0,00,00000000,00000000,00000000,0,0000
273,00,0,01,00011000,00000000,00100001,0,1100
274,10,0,10,01011000,01011100,01001000,0,0011
275,00,0,01,10001101,00000000,10001101,0,1011
276,00,0,01,00011001,00000000,00100010,0,1100
277,00,0,01,00011010,00000000,00100011,0,1100
278,10,0,10,01011001,01011100,01001010,0,0011
279,00,0,01,00011011,00000000,00100100,0,1100
280,00,0,01,00011100,00000000,00100101,0,1100
281,00,0,01,10001100,00000000,10001011,0,1011
282,10,0,10,01011010,01011100,01001100,0,0011
283,00,0,01,00011110,00000000,00100111,0,1100
284,00,0,01,00011101,00000000,00100110,0,1100
285,00,0,00,00000000,00000000,00000000,0,0000
286,10,0,10,01011011,01011100,01001110,0,0011
287,00,0,01,10001110,00000000,10001111,0,1011
288,00,0,00,00000000,00000000,00000000,0,0000
289,00,0,00,00000000,00000000,00000000,0,0000
290,10,0,10,01011100,01011100,01010000,0,0011
291,00,0,00,00000000,00000000,00000000,0,0000
292,00,0,00,00000000,00000000,00000000,0,0000
293,00,0,01,10001111,00000000,10010001,0,1011
294,10,0,10,01011101,01011100,01010010,0,0011
295,00,0,00,00000000,00000000,00000000,0,0000
296,00,0,00,00000000,00000000,00000000,0,0000
297,00,0,00,00000000,00000000,00000000,0,0000
298,10,0,10,01011110,01011100,01010100,0,0011
299,00,0,01,10010000,00000000,10010011,0,1011
300,00,0,00,00000000,00000000,00000000,0,0000
301,00,0,00,00000000,00000000,00000000,0,0000
302,10,0,10,11001000,11001000,11000000,0,0011
303,00,0,00,00000000,00000000,00000000,0,0000
304,00,0,00,00000000,00000000,00000000,0,0000
305,00,0,00,00000000,00000000,00000000,0,0000
306,00,0,01,10010001,00000000,10010101,0,1011
307,10,0,10,01011111,01011100,01010110,0,0011
308,00,0,00,00000000,00000000,00000000,0,0000
309,00,0,00,00000000,00000000,00000000,0,0000
310,00,0,00,00000000,00000000,00000000,0,0000
311,10,0,10,11001010,11001000,11000001,0,0011
312,00,0,01,10010010,00000000,10010111,0,1011
313,00,0,00,00000000,00000000,00000000,0,0000
314,00,0,00,00000000,00000000,00000000,0,0000
315,10,0,10,11001100,11001000,11000010,0,0011
316,00,0,00,00000000,00000000,00000000,0,0000
317,00,0,00,00000000,00000000,00000000,0,0000
318,00,0,01,10101010,00000000,10101001,0,1011
319,10,0,10,11001110,11001000,11000011,0,0011
320,00,0,01,00110110,00000000,01000000,0,1100
321,00,0,00,00000000,00000000,00000000,0,0000
322,00,0,01,00110111,00000000,01000001,0,1100
323,10,0,10,01111000,01111011,01101000,0,0011
324,00,0,01,10101100,00000000,10101101,0,1011
325,00,0,01,00111000,00000000,01000010,0,1100
326,00,0,01,00111001,00000000,01000011,0,1100
327,10,0,10,01111001,01111011,01101010,0,0011
328,00,0,01,00111010,00000000,01000100,0,1100
329,00,0,01,00111011,00000000,01000101,0,1100
330,00,0,01,10101011,00000000,10101011,0,1011
331,10,0,10,01111010,01111011,01101100,0,0011
332,00,0,01,00111101,00000000,01000111,0,1100
333,00,0,01,00111100,00000000,01000110,0,1100
334,00,0,00,00000000,00000000,00000000,0,0000
335,10,0,10,01111011,01111011,01101110,0,0011
336,00,0,01,10101101,00000000,10101111,0,1011
337,00,0,00,00000000,00000000,00000000,0,0000
338,00,0,00,00000000,00000000,00000000,0,0000
339,10,0,10,01111100,01111011,01110000,0,0011
340,00,0,00,00000000,00000000,00000000,0,0000
341,00,0,00,00000000,00000000,00000000,0,0000
342,00,0,01,10101110,00000000,10110001,0,1011
343,10,0,10,01111101,01111011,01110010,0,0011
344,00,0,00,00000000,00000000,00000000,0,0000
345,00,0,00,00000000,00000000,00000000,0,0000
346,00,0,00,00000000,00000000,00000000,0,0000
347,10,0,10,01111110,01111011,01110100,0,0011
348,00,0,01,10101111,00000000,10110011,0,1011
349,00,0,00,00000000,00000000,00000000,0,0000
350,00,0,00,00000000,00000000,00000000,0,0000
351,10,0,10,11010000,11001000,11000100,0,0011
352,00,0,00,00000000,00000000,00000000,0,0000
353,00,0,00,00000000,00000000,00000000,0,0000
354,00,0,00,00000000,00000000,00000000,0,0000
355,00,0,01,10110000,00000000,10110101,0,1011
356,10,0,10,01111111,01111011,01110110,0,0011
357,00,0,00,00000000,00000000,00000000,0,0000
358,00,0,00,00000000,00000000,00000000,0,0000
359,00,0,00,00000000,00000000,00000000,0,0000
360,10,0,10,11010010,11001000,11000101,0,0011
361,00,0,01,10110001,00000000,10110111,0,1011
362,00,0,00,00000000,00000000,00000000,0,0000
363,00,0,00,00000000,00000000,00000000,0,0000
364,10,0,10,11010100,11001000,11000110,0,0011
365,00,0,00,00000000,00000000,00000000,0,0000
366,00,0,00,00000000,00000000,00000000,0,0000
367,00,0,01,11001001,00000000,11001001,0,1011
368,10,0,10,11010110,11001000,11000111,0,0011
369,00,0,01,01010101,00000000,01100000,0,1100
370,00,0,01,01010110,00000000,01100001,0,1100
371,00,0,01,01010111,00000000,01100010,0,1100
372,10,0,10,10011000,10011010,10001000,0,0011
373,00,0,01,11001011,00000000,11001101,0,1011
374,00,0,01,01011000,00000000,01100011,0,1100
375,00,0,01,01011001,00000000,01100100,0,1100
376,00,0,01,01011010,00000000,01100101,0,1100
377,00,0,01,01011011,00000000,01100110,0,1100
378,10,0,10,10011001,10011010,10001010,0,0011
379,00,0,01,11001010,00000000,11001011,0,1011
380,00,0,01,01011100,00000000,01100111,0,1100
381,00,0,00,00000000,00000000,00000000,0,0000
382,10,0,10,10011010,10011010,10001100,0,0011
383,00,0,00,00000000,00000000,00000000,0,0000
384,00,0,00,00000000,00000000,00000000,0,0000
385,00,0,01,11001100,00000000,11001111,0,1011
386,10,0,10,10011011,10011010,10001110,0,0011
387,00,0,00,00000000,00000000,00000000,0,0000
388,00,0,00,00000000,00000000,00000000,0,0000
389,00,0,00,00000000,00000000,00000000,0,0000
390,10,0,10,10011100,10011010,10010000,0,0011
391,00,0,01,11001101,00000000,11010001,0,1011
392,00,0,00,00000000,00000000,00000000,0,0000
393,00,0,00,00000000,00000000,00000000,0,0000
394,10,0,10,10011101,10011010,10010010,0,0011
395,00,0,00,00000000,00000000,00000000,0,0000
396,00,0,00,00000000,00000000,00000000,0,0000
397,00,0,00,00000000,00000000,00000000,0,0000
398,00,0,00,00000000,00000000,00000000,0,0000
399,00,0,00,00000000,00000000,00000000,0,0000
400,00,0,01,11001110,00000000,11010011,0,1011
401,00,0,00,00000000,00000000,00000000,0,0000
402,00,0,00,00000000,00000000,00000000,0,0000
403,00,0,00,00000000,00000000,00000000,0,0000
404,00,0,00,00000000,00000000,00000000,0,0000
405,00,0,10,10011110,10011010,10010100,0,0011
406,00,0,10,10011111,10011010,10010110,0,0011
407,00,0,01,11001111,00000000,11010101,0,1011
408,00,0,10,11101000,11100111,11100000,0,0011
409,00,0,10,11101010,11100111,11100001,0,0011
410,00,0,10,11101100,11100111,11100010,0,0011
411,00,0,10,11101110,11100111,11100011,0,0011
412,00,0,01,11010000,00000000,11010111,0,1011
413,00,0,10,11110000,11100111,11100100,0,0011
414,00,0,10,11110010,11100111,11100101,0,0011
415,00,0,10,11110100,11100111,11100110,0,0011
416,00,0,10,10111000,10111001,10101000,0,0011
417,00,0,10,10111001,10111001,10101010,0,0011
418,00,0,10,10111010,10111001,10101100,0,0011
419,00,0,10,10111011,10111001,10101110,0,0011
420,00,0,10,10111100,10111001,10110000,0,0011
421,00,0,10,10111101,10111001,10110010,0,0011
422,00,0,10,10111110,10111001,10110100,0,0011
423,10,0,10,10111111,10111001,10110110,0,0011
424,00,0,00,00000000,00000000,00000000,0,0000
425,00,0,01,01110100,00000000,10000000,0,1100
426,00,0,01,01110101,00000000,10000001,0,1100
427,00,0,00,00000000,00000000,00000000,0,0000
428,10,0,10,11110110,11100111,11100111,0,0011
429,00,0,01,01110111,00000000,10000011,0,1100
430,00,0,01,01110110,00000000,10000010,0,1100
431,00,0,01,01111000,00000000,10000100,0,1100
432,10,0,10,00001000,00000110,00000000,0,0011
433,00,0,00,00000000,00000000,00000000,0,0000
434,00,0,01,01111001,00000000,10000101,0,1100
435,00,0,01,01111010,00000000,10000110,0,1100
436,10,0,10,00001010,00000110,00000001,0,0011
437,00,0,01,01111011,00000000,10000111,0,1100
438,00,0,00,00000000,00000000,00000000,0,0000
439,00,0,01,10010100,00000000,10100001,0,1100
440,10,0,10,00001100,00000110,00000010,0,0011
441,00,0,01,10010011,00000000,10100000,0,1100
442,00,0,01,10010101,00000000,10100010,0,1100
443,00,0,01,10010110,00000000,10100011,0,1100
444,10,0,10,00001110,00000110,00000011,0,0011
445,00,0,01,11101000,00000000,11101001,0,1011
446,00,0,00,00000000,00000000,00000000,0,0000
447,00,0,01,10010111,00000000,10100100,0,1100
448,10,0,10,00010000,00000110,00000100,0,0011
449,00,0,01,10011000,00000000,10100101,0,1100
450,00,0,01,10011001,00000000,10100110,0,1100
451,00,0,01,11101010,00000000,11101101,0,1011
452,10,0,10,00010010,00000110,00000101,0,0011
453,00,0,01,10011010,00000000,10100111,0,1100
454,00,0,00,00000000,00000000,00000000,0,0000
455,00,0,00,00000000,00000000,00000000,0,0000
456,10,0,10,00010100,00000110,00000110,0,0011
457,00,0,01,11101001,00000000,11101011,0,1011
458,00,0,00,00000000,00000000,00000000,0,0000
459,00,0,00,00000000,00000000,00000000,0,0000
460,10,0,10,00010110,00000110,00000111,0,0011
461,00,0,00,00000000,00000000,00000000,0,0000
462,00,0,00,00000000,00000000,00000000,0,0000
463,00,0,01,11101011,00000000,11101111,0,1011
464,10,0,10,00101010,00100101,00100001,0,0011
465,00,0,00,00000000,00000000,00000000,0,0000
466,00,0,00,00000000,00000000,00000000,0,0000
467,00,0,00,00000000,00000000,00000000,0,0000
468,10,0,10,11011000,11011000,11001000,0,0011
469,00,0,01,11101100,00000000,11110001,0,1011
470,00,0,00,00000000,00000000,00000000,0,0000
471,00,0,00,00000000,00000000,00000000,0,0000
472,10,0,10,11011010,11011000,11001100,0,0011
473,00,0,00,00000000,00000000,00000000,0,0000
474,00,0,00,00000000,00000000,00000000,0,0000
475,00,0,00,00000000,00000000,00000000,0,0000
476,10,0,10,11011001,11011000,11001010,0,0011
477,00,0,01,11101101,00000000,11110011,0,1011
478,00,0,00,00000000,00000000,00000000,0,0000
479,00,0,00,00000000,00000000,00000000,0,0000
480,10,0,10,11011011,11011000,11001110,0,0011
481,00,0,00,00000000,00000000,00000000,0,0000
482,00,0,01,11101110,00000000,11110101,0,1011
483,00,0,00,00000000,00000000,00000000,0,0000
484,10,0,10,11011100,11011000,11010000,0,0011
485,00,0,00,00000000,00000000,00000000,0,0000
486,00,0,00,00000000,00000000,00000000,0,0000
487,00,0,00,00000000,00000000,00000000,0,0000
488,10,0,10,11011101,11011000,11010010,0,0011
489,00,0,01,11101111,00000000,11110111,0,1011
490,00,0,00,00000000,00000000,00000000,0,0000
491,00,0,00,00000000,00000000,00000000,0,0000
492,10,0,10,11011110,11011000,11010100,0,0011
493,00,0,00,00000000,00000000,00000000,0,0000
494,00,0,01,00000111,00000000,00001001,0,1011
495,00,0,00,00000000,00000000,00000000,0,0000
496,10,0,10,11011111,11011000,11010110,0,0011
497,00,0,00,00000000,00000000,00000000,0,0000
498,00,0,00,00000000,00000000,00000000,0,0000
499,00,0,00,00000000,00000000,00000000,0,0000
500,00,0,01,00001000,00000000,00001011,0,1011
501,10,0,10,00101000,00100101,00100000,0,0011
502,00,0,00,00000000,00000000,00000000,0,0000
503,00,0,00,00000000,00000000,00000000,0,0000
504,00,0,00,00000000,00000000,00000000,0,0000
505,10,0,10,00101100,00100101,00100010,0,0011
506,00,0,01,00001001,00000000,00001101,0,1011
507,00,0,00,00000000,00000000,00000000,0,0000
508,00,0,00,00000000,00000000,00000000,0,0000
509,10,0,10,00101110,00100101,00100011,0,0011
510,00,0,01,10110010,00000000,11000000,0,1100
511,00,0,01,10110011,00000000,11000001,0,1100
512,00,0,01,00001010,00000000,00001111,0,1011
513,10,0,10,00110000,00100101,00100100,0,0011
514,00,0,01,10110100,00000000,11000010,0,1100
515,00,0,01,10110101,00000000,11000011,0,1100
516,00,0,01,10110110,00000000,11000100,0,1100
517,10,0,10,00110010,00100101,00100101,0,0011
518,00,0,01,00001011,00000000,00010001,0,1011
519,00,0,01,10110111,00000000,11000101,0,1100
520,00,0,01,10111000,00000000,11000110,0,1100
521,10,0,10,00110100,00100101,00100110,0,0011
522,00,0,01,10111001,00000000,11000111,0,1100
523,00,0,00,00000000,00000000,00000000,0,0000
524,00,0,01,00001100,00000000,00010011,0,1011
525,10,0,10,01001000,01000100,01000000,0,0011
526,00,0,00,00000000,00000000,00000000,0,0000
527,00,0,00,00000000,00000000,00000000,0,0000
528,00,0,00,00000000,00000000,00000000,0,0000
529,10,0,10,00110110,00100101,00100111,0,0011
530,00,0,01,00001101,00000000,00010101,0,1011
531,00,0,00,00000000,00000000,00000000,0,0000
532,00,0,00,00000000,00000000,00000000,0,0000
533,10,0,10,01001010,01000100,01000001,0,0011
534,00,0,00,00000000,00000000,00000000,0,0000
535,00,0,00,00000000,00000000,00000000,0,0000
536,00,0,01,00001110,00000000,00010111,0,1011
537,10,0,10,10001000,10000010,10000000,0,0011
538,00,0,00,00000000,00000000,00000000,0,0000
539,00,0,00,00000000,00000000,00000000,0,0000
540,00,0,00,00000000,00000000,00000000,0,0000
541,10,0,10,01001100,01000100,01000010,0,0011
542,00,0,01,00100110,00000000,00101001,0,1011
543,00,0,00,00000000,00000000,00000000,0,0000
544,00,0,00,00000000,00000000,00000000,0,0000
545,10,0,10,11111000,11110111,11101000,0,0011
546,00,0,00,00000000,00000000,00000000,0,0000
547,00,0,00,00000000,00000000,00000000,0,0000
548,00,0,01,00100111,00000000,00101011,0,1011
549,10,0,10,11111001,11110111,11101010,0,0011
550,00,0,00,00000000,00000000,00000000,0,0000
551,00,0,00,00000000,00000000,00000000,0,0000
552,00,0,00,00000000,00000000,00000000,0,0000
553,10,0,10,11111010,11110111,11101100,0,0011
554,00,0,01,00101000,00000000,00101101,0,1011
555,00,0,00,00000000,00000000,00000000,0,0000
556,00,0,00,00000000,00000000,00000000,0,0000
557,10,0,10,11111011,11110111,11101110,0,0011
